s,d
http://www.wikidata.org/entity/Q603957,1989-07-18T00:00:00Z
http://www.wikidata.org/entity/Q1064791,1989-07-18T00:00:00Z
http://www.wikidata.org/entity/Q5277438,1989-07-18T00:00:00Z
http://www.wikidata.org/entity/Q6748108,1989-07-18T00:00:00Z
http://www.wikidata.org/entity/Q19664326,1989-07-18T00:00:00Z
http://www.wikidata.org/entity/Q4715543,1989-07-17T00:00:00Z
http://www.wikidata.org/entity/Q6581922,1989-07-17T00:00:00Z
http://www.wikidata.org/entity/Q184586,1989-07-16T00:00:00Z
http://www.wikidata.org/entity/Q3291857,1989-07-16T00:00:00Z
http://www.wikidata.org/entity/Q4721206,1989-07-16T00:00:00Z
http://www.wikidata.org/entity/Q439423,1989-07-15T00:00:00Z
http://www.wikidata.org/entity/Q2629170,1989-07-15T00:00:00Z
http://www.wikidata.org/entity/Q6300141,1989-07-15T00:00:00Z
http://www.wikidata.org/entity/Q1140323,1989-07-14T00:00:00Z
http://www.wikidata.org/entity/Q2849583,1989-07-14T00:00:00Z
http://www.wikidata.org/entity/Q4715263,1989-07-14T00:00:00Z
http://www.wikidata.org/entity/Q5378834,1989-07-14T00:00:00Z
http://www.wikidata.org/entity/Q17509918,1989-07-14T00:00:00Z
http://www.wikidata.org/entity/Q456904,1989-07-13T00:00:00Z
http://www.wikidata.org/entity/Q776658,1989-07-13T00:00:00Z
http://www.wikidata.org/entity/Q1120051,1989-07-13T00:00:00Z
http://www.wikidata.org/entity/Q4754108,1989-07-13T00:00:00Z
http://www.wikidata.org/entity/Q6204062,1989-07-13T00:00:00Z
http://www.wikidata.org/entity/Q10387190,1989-07-13T00:00:00Z
http://www.wikidata.org/entity/Q18758302,1989-07-13T00:00:00Z
http://www.wikidata.org/entity/Q386032,1989-07-12T00:00:00Z
http://www.wikidata.org/entity/Q1772030,1989-07-12T00:00:00Z
http://www.wikidata.org/entity/Q128859,1989-07-11T00:00:00Z
http://www.wikidata.org/entity/Q297128,1989-07-11T00:00:00Z
http://www.wikidata.org/entity/Q452372,1989-07-11T00:00:00Z
http://www.wikidata.org/entity/Q963968,1989-07-11T00:00:00Z
http://www.wikidata.org/entity/Q2760431,1989-07-11T00:00:00Z
http://www.wikidata.org/entity/Q3025530,1989-07-11T00:00:00Z
http://www.wikidata.org/entity/Q7399654,1989-07-11T00:00:00Z
http://www.wikidata.org/entity/Q7442388,1989-07-11T00:00:00Z
http://www.wikidata.org/entity/Q22245695,1989-07-11T00:00:00Z
http://www.wikidata.org/entity/Q344193,1989-07-10T00:00:00Z
http://www.wikidata.org/entity/Q3651349,1989-07-10T00:00:00Z
http://www.wikidata.org/entity/Q3675493,1989-07-10T00:00:00Z
http://www.wikidata.org/entity/Q4700572,1989-07-10T00:00:00Z
http://www.wikidata.org/entity/Q44719,1989-07-09T00:00:00Z
http://www.wikidata.org/entity/Q3898379,1989-07-09T00:00:00Z
http://www.wikidata.org/entity/Q3941031,1989-07-09T00:00:00Z
http://www.wikidata.org/entity/Q5142615,1989-07-09T00:00:00Z
http://www.wikidata.org/entity/Q5517731,1989-07-09T00:00:00Z
http://www.wikidata.org/entity/Q97634,1989-07-08T00:00:00Z
http://www.wikidata.org/entity/Q510839,1989-07-08T00:00:00Z
http://www.wikidata.org/entity/Q1324661,1989-07-08T00:00:00Z
http://www.wikidata.org/entity/Q2022021,1989-07-08T00:00:00Z
http://www.wikidata.org/entity/Q452551,1989-07-07T00:00:00Z
http://www.wikidata.org/entity/Q496324,1989-07-07T00:00:00Z
http://www.wikidata.org/entity/Q1390209,1989-07-07T00:00:00Z
http://www.wikidata.org/entity/Q4775810,1989-07-07T00:00:00Z
http://www.wikidata.org/entity/Q4841338,1989-07-07T00:00:00Z
http://www.wikidata.org/entity/Q10510843,1989-07-07T00:00:00Z
http://www.wikidata.org/entity/Q2153463,1989-07-06T00:00:00Z
http://www.wikidata.org/entity/Q3727675,1989-07-06T00:00:00Z
http://www.wikidata.org/entity/Q6110008,1989-07-06T00:00:00Z
http://www.wikidata.org/entity/Q211581,1989-07-05T00:00:00Z
http://www.wikidata.org/entity/Q543356,1989-07-05T00:00:00Z
http://www.wikidata.org/entity/Q2480277,1989-07-05T00:00:00Z
http://www.wikidata.org/entity/Q2608275,1989-07-05T00:00:00Z
http://www.wikidata.org/entity/Q3843850,1989-07-05T00:00:00Z
http://www.wikidata.org/entity/Q4721147,1989-07-05T00:00:00Z
http://www.wikidata.org/entity/Q6782168,1989-07-05T00:00:00Z
http://www.wikidata.org/entity/Q6835989,1989-07-05T00:00:00Z
http://www.wikidata.org/entity/Q7800055,1989-07-05T00:00:00Z
http://www.wikidata.org/entity/Q589903,1989-07-04T00:00:00Z
http://www.wikidata.org/entity/Q777404,1989-07-04T00:00:00Z
http://www.wikidata.org/entity/Q977368,1989-07-04T00:00:00Z
http://www.wikidata.org/entity/Q3876919,1989-07-04T00:00:00Z
http://www.wikidata.org/entity/Q547594,1989-07-03T00:00:00Z
http://www.wikidata.org/entity/Q935238,1989-07-03T00:00:00Z
http://www.wikidata.org/entity/Q2071099,1989-07-03T00:00:00Z
http://www.wikidata.org/entity/Q3804744,1989-07-03T00:00:00Z
http://www.wikidata.org/entity/Q4498867,1989-07-03T00:00:00Z
http://www.wikidata.org/entity/Q7121630,1989-07-03T00:00:00Z
http://www.wikidata.org/entity/Q24005725,1989-07-03T00:00:00Z
http://www.wikidata.org/entity/Q232197,1989-07-02T00:00:00Z
http://www.wikidata.org/entity/Q233510,1989-07-02T00:00:00Z
http://www.wikidata.org/entity/Q3081698,1989-07-02T00:00:00Z
http://www.wikidata.org/entity/Q3539050,1989-07-02T00:00:00Z
http://www.wikidata.org/entity/Q4697124,1989-07-02T00:00:00Z
http://www.wikidata.org/entity/Q7938320,1989-07-02T00:00:00Z
http://www.wikidata.org/entity/Q157527,1989-07-01T00:00:00Z
http://www.wikidata.org/entity/Q552347,1989-07-01T00:00:00Z
http://www.wikidata.org/entity/Q1440146,1989-07-01T00:00:00Z
http://www.wikidata.org/entity/Q10525824,1989-07-01T00:00:00Z
http://www.wikidata.org/entity/Q13473460,1989-07-01T00:00:00Z
http://www.wikidata.org/entity/Q1827285,1989-06-30T00:00:00Z
http://www.wikidata.org/entity/Q5285788,1989-06-30T00:00:00Z
http://www.wikidata.org/entity/Q6723954,1989-06-30T00:00:00Z
http://www.wikidata.org/entity/Q157813,1989-06-29T00:00:00Z
http://www.wikidata.org/entity/Q2057977,1989-06-29T00:00:00Z
http://www.wikidata.org/entity/Q3938193,1989-06-29T00:00:00Z
http://www.wikidata.org/entity/Q6546955,1989-06-29T00:00:00Z
http://www.wikidata.org/entity/Q15987709,1989-06-29T00:00:00Z
http://www.wikidata.org/entity/Q2042911,1989-06-28T00:00:00Z
http://www.wikidata.org/entity/Q4694701,1989-06-28T00:00:00Z
http://www.wikidata.org/entity/Q5679732,1989-06-28T00:00:00Z
http://www.wikidata.org/entity/Q5770304,1989-06-28T00:00:00Z
http://www.wikidata.org/entity/Q7036572,1989-06-28T00:00:00Z
http://www.wikidata.org/entity/Q7460969,1989-06-28T00:00:00Z
http://www.wikidata.org/entity/Q111230,1989-06-27T00:00:00Z
http://www.wikidata.org/entity/Q6175533,1989-06-27T00:00:00Z
http://www.wikidata.org/entity/Q6294514,1989-06-27T00:00:00Z
http://www.wikidata.org/entity/Q6380600,1989-06-27T00:00:00Z
http://www.wikidata.org/entity/Q461702,1989-06-26T00:00:00Z
http://www.wikidata.org/entity/Q1328903,1989-06-26T00:00:00Z
http://www.wikidata.org/entity/Q6876210,1989-06-26T00:00:00Z
http://www.wikidata.org/entity/Q7518674,1989-06-26T00:00:00Z
http://www.wikidata.org/entity/Q23007680,1989-06-26T00:00:00Z
http://www.wikidata.org/entity/Q980662,1989-06-25T00:00:00Z
http://www.wikidata.org/entity/Q3610092,1989-06-25T00:00:00Z
http://www.wikidata.org/entity/Q5212343,1989-06-25T00:00:00Z
http://www.wikidata.org/entity/Q6526470,1989-06-25T00:00:00Z
http://www.wikidata.org/entity/Q383613,1989-06-24T00:00:00Z
http://www.wikidata.org/entity/Q983230,1989-06-24T00:00:00Z
http://www.wikidata.org/entity/Q5231388,1989-06-24T00:00:00Z
http://www.wikidata.org/entity/Q8048364,1989-06-24T00:00:00Z
http://www.wikidata.org/entity/Q10359347,1989-06-24T00:00:00Z
http://www.wikidata.org/entity/Q1204576,1989-06-23T00:00:00Z
http://www.wikidata.org/entity/Q1342247,1989-06-23T00:00:00Z
http://www.wikidata.org/entity/Q4775667,1989-06-23T00:00:00Z
http://www.wikidata.org/entity/Q5257371,1989-06-23T00:00:00Z
http://www.wikidata.org/entity/Q8061467,1989-06-23T00:00:00Z
http://www.wikidata.org/entity/Q10519526,1989-06-23T00:00:00Z
http://www.wikidata.org/entity/Q44433,1989-06-22T00:00:00Z
http://www.wikidata.org/entity/Q44885,1989-06-22T00:00:00Z
http://www.wikidata.org/entity/Q302179,1989-06-22T00:00:00Z
http://www.wikidata.org/entity/Q1362605,1989-06-22T00:00:00Z
http://www.wikidata.org/entity/Q3177570,1989-06-22T00:00:00Z
http://www.wikidata.org/entity/Q6752527,1989-06-22T00:00:00Z
http://www.wikidata.org/entity/Q524895,1989-06-21T00:00:00Z
http://www.wikidata.org/entity/Q5181183,1989-06-21T00:00:00Z
http://www.wikidata.org/entity/Q5348698,1989-06-21T00:00:00Z
http://www.wikidata.org/entity/Q5450604,1989-06-21T00:00:00Z
http://www.wikidata.org/entity/Q6370637,1989-06-21T00:00:00Z
http://www.wikidata.org/entity/Q6380574,1989-06-21T00:00:00Z
http://www.wikidata.org/entity/Q8049805,1989-06-21T00:00:00Z
http://www.wikidata.org/entity/Q14950313,1989-06-21T00:00:00Z
http://www.wikidata.org/entity/Q16736447,1989-06-21T00:00:00Z
http://www.wikidata.org/entity/Q276434,1989-06-20T00:00:00Z
http://www.wikidata.org/entity/Q430263,1989-06-20T00:00:00Z
http://www.wikidata.org/entity/Q440956,1989-06-20T00:00:00Z
http://www.wikidata.org/entity/Q656414,1989-06-20T00:00:00Z
http://www.wikidata.org/entity/Q1988716,1989-06-20T00:00:00Z
http://www.wikidata.org/entity/Q2611501,1989-06-20T00:00:00Z
http://www.wikidata.org/entity/Q4334607,1989-06-20T00:00:00Z
http://www.wikidata.org/entity/Q5416168,1989-06-20T00:00:00Z
http://www.wikidata.org/entity/Q7087585,1989-06-20T00:00:00Z
http://www.wikidata.org/entity/Q24006351,1989-06-20T00:00:00Z
http://www.wikidata.org/entity/Q2256732,1989-06-19T00:00:00Z
http://www.wikidata.org/entity/Q4756978,1989-06-19T00:00:00Z
http://www.wikidata.org/entity/Q5108316,1989-06-19T00:00:00Z
http://www.wikidata.org/entity/Q5359239,1989-06-19T00:00:00Z
http://www.wikidata.org/entity/Q6628253,1989-06-19T00:00:00Z
http://www.wikidata.org/entity/Q44977,1989-06-18T00:00:00Z
http://www.wikidata.org/entity/Q233548,1989-06-18T00:00:00Z
http://www.wikidata.org/entity/Q267522,1989-06-18T00:00:00Z
http://www.wikidata.org/entity/Q384227,1989-06-18T00:00:00Z
http://www.wikidata.org/entity/Q1101172,1989-06-18T00:00:00Z
http://www.wikidata.org/entity/Q3514211,1989-06-18T00:00:00Z
http://www.wikidata.org/entity/Q5481752,1989-06-18T00:00:00Z
http://www.wikidata.org/entity/Q5609726,1989-06-18T00:00:00Z
http://www.wikidata.org/entity/Q6300684,1989-06-18T00:00:00Z
http://www.wikidata.org/entity/Q8055203,1989-06-18T00:00:00Z
http://www.wikidata.org/entity/Q16232575,1989-06-18T00:00:00Z
http://www.wikidata.org/entity/Q1880311,1989-06-17T00:00:00Z
http://www.wikidata.org/entity/Q4503209,1989-06-17T00:00:00Z
http://www.wikidata.org/entity/Q4885448,1989-06-17T00:00:00Z
http://www.wikidata.org/entity/Q10470074,1989-06-17T00:00:00Z
http://www.wikidata.org/entity/Q5340501,1989-06-16T00:00:00Z
http://www.wikidata.org/entity/Q6086840,1989-06-16T00:00:00Z
http://www.wikidata.org/entity/Q6274156,1989-06-16T00:00:00Z
http://www.wikidata.org/entity/Q7107267,1989-06-16T00:00:00Z
http://www.wikidata.org/entity/Q8060479,1989-06-16T00:00:00Z
http://www.wikidata.org/entity/Q11639572,1989-06-16T00:00:00Z
http://www.wikidata.org/entity/Q14850814,1989-06-16T00:00:00Z
http://www.wikidata.org/entity/Q5506893,1989-06-15T00:00:00Z
http://www.wikidata.org/entity/Q7500272,1989-06-15T00:00:00Z
http://www.wikidata.org/entity/Q7804228,1989-06-15T00:00:00Z
http://www.wikidata.org/entity/Q9394657,1989-06-15T00:00:00Z
http://www.wikidata.org/entity/Q229940,1989-06-14T00:00:00Z
http://www.wikidata.org/entity/Q1203841,1989-06-14T00:00:00Z
http://www.wikidata.org/entity/Q3808007,1989-06-14T00:00:00Z
http://www.wikidata.org/entity/Q7378830,1989-06-14T00:00:00Z
http://www.wikidata.org/entity/Q2627006,1989-06-13T00:00:00Z
http://www.wikidata.org/entity/Q7155609,1989-06-13T00:00:00Z
http://www.wikidata.org/entity/Q7608390,1989-06-13T00:00:00Z
http://www.wikidata.org/entity/Q8048414,1989-06-13T00:00:00Z
http://www.wikidata.org/entity/Q533014,1989-06-12T00:00:00Z
http://www.wikidata.org/entity/Q553817,1989-06-12T00:00:00Z
http://www.wikidata.org/entity/Q3720028,1989-06-12T00:00:00Z
http://www.wikidata.org/entity/Q5210642,1989-06-12T00:00:00Z
http://www.wikidata.org/entity/Q5444739,1989-06-12T00:00:00Z
http://www.wikidata.org/entity/Q6437675,1989-06-12T00:00:00Z
http://www.wikidata.org/entity/Q456253,1989-06-11T00:00:00Z
http://www.wikidata.org/entity/Q620333,1989-06-11T00:00:00Z
http://www.wikidata.org/entity/Q2709888,1989-06-11T00:00:00Z
http://www.wikidata.org/entity/Q3898245,1989-06-11T00:00:00Z
http://www.wikidata.org/entity/Q4919897,1989-06-11T00:00:00Z
http://www.wikidata.org/entity/Q5486528,1989-06-11T00:00:00Z
http://www.wikidata.org/entity/Q3275496,1989-06-10T00:00:00Z
http://www.wikidata.org/entity/Q3810307,1989-06-10T00:00:00Z
http://www.wikidata.org/entity/Q5337604,1989-06-10T00:00:00Z
http://www.wikidata.org/entity/Q8073508,1989-06-10T00:00:00Z
http://www.wikidata.org/entity/Q269722,1989-06-09T00:00:00Z
http://www.wikidata.org/entity/Q2461142,1989-06-09T00:00:00Z
http://www.wikidata.org/entity/Q3900880,1989-06-09T00:00:00Z
http://www.wikidata.org/entity/Q5548233,1989-06-09T00:00:00Z
http://www.wikidata.org/entity/Q6046123,1989-06-09T00:00:00Z
http://www.wikidata.org/entity/Q6415234,1989-06-09T00:00:00Z
http://www.wikidata.org/entity/Q6894080,1989-06-09T00:00:00Z
http://www.wikidata.org/entity/Q3814426,1989-06-08T00:00:00Z
http://www.wikidata.org/entity/Q4805518,1989-06-07T00:00:00Z
http://www.wikidata.org/entity/Q5112843,1989-06-07T00:00:00Z
http://www.wikidata.org/entity/Q5238189,1989-06-07T00:00:00Z
http://www.wikidata.org/entity/Q6449960,1989-06-07T00:00:00Z
http://www.wikidata.org/entity/Q6789364,1989-06-07T00:00:00Z
http://www.wikidata.org/entity/Q17158221,1989-06-07T00:00:00Z
http://www.wikidata.org/entity/Q86786,1989-06-06T00:00:00Z
http://www.wikidata.org/entity/Q950742,1989-06-06T00:00:00Z
http://www.wikidata.org/entity/Q964976,1989-06-06T00:00:00Z
http://www.wikidata.org/entity/Q2614013,1989-06-06T00:00:00Z
http://www.wikidata.org/entity/Q3921941,1989-06-06T00:00:00Z
http://www.wikidata.org/entity/Q4755734,1989-06-06T00:00:00Z
http://www.wikidata.org/entity/Q5515589,1989-06-06T00:00:00Z
http://www.wikidata.org/entity/Q7967426,1989-06-06T00:00:00Z
http://www.wikidata.org/entity/Q14918721,1989-06-06T00:00:00Z
http://www.wikidata.org/entity/Q461947,1989-06-05T00:00:00Z
http://www.wikidata.org/entity/Q1027900,1989-06-05T00:00:00Z
http://www.wikidata.org/entity/Q1282320,1989-06-05T00:00:00Z
http://www.wikidata.org/entity/Q1291610,1989-06-05T00:00:00Z
http://www.wikidata.org/entity/Q5448532,1989-06-05T00:00:00Z
http://www.wikidata.org/entity/Q10509946,1989-06-05T00:00:00Z
http://www.wikidata.org/entity/Q19664541,1989-06-05T00:00:00Z
http://www.wikidata.org/entity/Q4724467,1989-06-04T00:00:00Z
http://www.wikidata.org/entity/Q5440987,1989-06-04T00:00:00Z
http://www.wikidata.org/entity/Q10449494,1989-06-04T00:00:00Z
http://www.wikidata.org/entity/Q237012,1989-06-03T00:00:00Z
http://www.wikidata.org/entity/Q2397115,1989-06-03T00:00:00Z
http://www.wikidata.org/entity/Q2759083,1989-06-03T00:00:00Z
http://www.wikidata.org/entity/Q4696703,1989-06-03T00:00:00Z
http://www.wikidata.org/entity/Q7321836,1989-06-03T00:00:00Z
http://www.wikidata.org/entity/Q7850409,1989-06-03T00:00:00Z
http://www.wikidata.org/entity/Q16224311,1989-06-03T00:00:00Z
http://www.wikidata.org/entity/Q944747,1989-06-02T00:00:00Z
http://www.wikidata.org/entity/Q6161026,1989-06-02T00:00:00Z
http://www.wikidata.org/entity/Q10528314,1989-06-02T00:00:00Z
http://www.wikidata.org/entity/Q350168,1989-06-01T00:00:00Z
http://www.wikidata.org/entity/Q982430,1989-06-01T00:00:00Z
http://www.wikidata.org/entity/Q995537,1989-06-01T00:00:00Z
http://www.wikidata.org/entity/Q3369878,1989-06-01T00:00:00Z
http://www.wikidata.org/entity/Q4733817,1989-06-01T00:00:00Z
http://www.wikidata.org/entity/Q4827649,1989-06-01T00:00:00Z
http://www.wikidata.org/entity/Q7035997,1989-06-01T00:00:00Z
http://www.wikidata.org/entity/Q20396407,1989-06-01T00:00:00Z
http://www.wikidata.org/entity/Q152377,1989-05-31T00:00:00Z
http://www.wikidata.org/entity/Q168642,1989-05-31T00:00:00Z
http://www.wikidata.org/entity/Q377544,1989-05-31T00:00:00Z
http://www.wikidata.org/entity/Q2458826,1989-05-31T00:00:00Z
http://www.wikidata.org/entity/Q2895953,1989-05-31T00:00:00Z
http://www.wikidata.org/entity/Q4980259,1989-05-31T00:00:00Z
http://www.wikidata.org/entity/Q10468321,1989-05-31T00:00:00Z
http://www.wikidata.org/entity/Q175989,1989-05-30T00:00:00Z
http://www.wikidata.org/entity/Q1625241,1989-05-30T00:00:00Z
http://www.wikidata.org/entity/Q3244100,1989-05-30T00:00:00Z
http://www.wikidata.org/entity/Q5263054,1989-05-30T00:00:00Z
http://www.wikidata.org/entity/Q6849495,1989-05-30T00:00:00Z
http://www.wikidata.org/entity/Q8989496,1989-05-30T00:00:00Z
http://www.wikidata.org/entity/Q254947,1989-05-29T00:00:00Z
http://www.wikidata.org/entity/Q1686964,1989-05-29T00:00:00Z
http://www.wikidata.org/entity/Q2370545,1989-05-29T00:00:00Z
http://www.wikidata.org/entity/Q4854853,1989-05-29T00:00:00Z
http://www.wikidata.org/entity/Q6235260,1989-05-29T00:00:00Z
http://www.wikidata.org/entity/Q6787051,1989-05-29T00:00:00Z
http://www.wikidata.org/entity/Q181403,1989-05-28T00:00:00Z
http://www.wikidata.org/entity/Q3510277,1989-05-28T00:00:00Z
http://www.wikidata.org/entity/Q3840972,1989-05-28T00:00:00Z
http://www.wikidata.org/entity/Q4688819,1989-05-28T00:00:00Z
http://www.wikidata.org/entity/Q5232891,1989-05-28T00:00:00Z
http://www.wikidata.org/entity/Q5363920,1989-05-28T00:00:00Z
http://www.wikidata.org/entity/Q7436845,1989-05-28T00:00:00Z
http://www.wikidata.org/entity/Q9076187,1989-05-28T00:00:00Z
http://www.wikidata.org/entity/Q15727540,1989-05-28T00:00:00Z
http://www.wikidata.org/entity/Q677926,1989-05-27T00:00:00Z
http://www.wikidata.org/entity/Q3929922,1989-05-27T00:00:00Z
http://www.wikidata.org/entity/Q5232727,1989-05-27T00:00:00Z
http://www.wikidata.org/entity/Q7162677,1989-05-27T00:00:00Z
http://www.wikidata.org/entity/Q7244809,1989-05-26T00:00:00Z
http://www.wikidata.org/entity/Q7710067,1989-05-26T00:00:00Z
http://www.wikidata.org/entity/Q452528,1989-05-25T00:00:00Z
http://www.wikidata.org/entity/Q4246831,1989-05-25T00:00:00Z
http://www.wikidata.org/entity/Q6989191,1989-05-25T00:00:00Z
http://www.wikidata.org/entity/Q16224661,1989-05-25T00:00:00Z
http://www.wikidata.org/entity/Q78622,1989-05-24T00:00:00Z
http://www.wikidata.org/entity/Q2336105,1989-05-24T00:00:00Z
http://www.wikidata.org/entity/Q3812598,1989-05-24T00:00:00Z
http://www.wikidata.org/entity/Q3905461,1989-05-24T00:00:00Z
http://www.wikidata.org/entity/Q4022527,1989-05-24T00:00:00Z
http://www.wikidata.org/entity/Q510596,1989-05-23T00:00:00Z
http://www.wikidata.org/entity/Q3610851,1989-05-23T00:00:00Z
http://www.wikidata.org/entity/Q11813527,1989-05-23T00:00:00Z
http://www.wikidata.org/entity/Q536736,1989-05-22T00:00:00Z
http://www.wikidata.org/entity/Q1350652,1989-05-22T00:00:00Z
http://www.wikidata.org/entity/Q5295785,1989-05-22T00:00:00Z
http://www.wikidata.org/entity/Q5379500,1989-05-22T00:00:00Z
http://www.wikidata.org/entity/Q6701265,1989-05-22T00:00:00Z
http://www.wikidata.org/entity/Q7312325,1989-05-22T00:00:00Z
http://www.wikidata.org/entity/Q13857788,1989-05-22T00:00:00Z
http://www.wikidata.org/entity/Q129123,1989-05-21T00:00:00Z
http://www.wikidata.org/entity/Q292617,1989-05-21T00:00:00Z
http://www.wikidata.org/entity/Q2623887,1989-05-21T00:00:00Z
http://www.wikidata.org/entity/Q21872569,1989-05-21T00:00:00Z
http://www.wikidata.org/entity/Q437115,1989-05-20T00:00:00Z
http://www.wikidata.org/entity/Q953280,1989-05-20T00:00:00Z
http://www.wikidata.org/entity/Q2472666,1989-05-20T00:00:00Z
http://www.wikidata.org/entity/Q3527116,1989-05-20T00:00:00Z
http://www.wikidata.org/entity/Q3605013,1989-05-20T00:00:00Z
http://www.wikidata.org/entity/Q1894029,1989-05-19T00:00:00Z
http://www.wikidata.org/entity/Q4016681,1989-05-19T00:00:00Z
http://www.wikidata.org/entity/Q4192174,1989-05-19T00:00:00Z
http://www.wikidata.org/entity/Q4695446,1989-05-19T00:00:00Z
http://www.wikidata.org/entity/Q5217262,1989-05-19T00:00:00Z
http://www.wikidata.org/entity/Q5516594,1989-05-19T00:00:00Z
http://www.wikidata.org/entity/Q7282181,1989-05-19T00:00:00Z
http://www.wikidata.org/entity/Q11368954,1989-05-19T00:00:00Z
http://www.wikidata.org/entity/Q2014617,1989-05-18T00:00:00Z
http://www.wikidata.org/entity/Q3696250,1989-05-18T00:00:00Z
http://www.wikidata.org/entity/Q3964950,1989-05-18T00:00:00Z
http://www.wikidata.org/entity/Q4762858,1989-05-18T00:00:00Z
http://www.wikidata.org/entity/Q6892319,1989-05-18T00:00:00Z
http://www.wikidata.org/entity/Q7503564,1989-05-18T00:00:00Z
http://www.wikidata.org/entity/Q15830546,1989-05-18T00:00:00Z
http://www.wikidata.org/entity/Q1617454,1989-05-17T00:00:00Z
http://www.wikidata.org/entity/Q6437136,1989-05-17T00:00:00Z
http://www.wikidata.org/entity/Q6522407,1989-05-17T00:00:00Z
http://www.wikidata.org/entity/Q513707,1989-05-16T00:00:00Z
http://www.wikidata.org/entity/Q2924633,1989-05-16T00:00:00Z
http://www.wikidata.org/entity/Q4717617,1989-05-16T00:00:00Z
http://www.wikidata.org/entity/Q5285731,1989-05-16T00:00:00Z
http://www.wikidata.org/entity/Q25936084,1989-05-16T00:00:00Z
http://www.wikidata.org/entity/Q683335,1989-05-15T00:00:00Z
http://www.wikidata.org/entity/Q4708948,1989-05-15T00:00:00Z
http://www.wikidata.org/entity/Q5042607,1989-05-15T00:00:00Z
http://www.wikidata.org/entity/Q5935603,1989-05-15T00:00:00Z
http://www.wikidata.org/entity/Q6894880,1989-05-15T00:00:00Z
http://www.wikidata.org/entity/Q695803,1989-05-14T00:00:00Z
http://www.wikidata.org/entity/Q1413920,1989-05-14T00:00:00Z
http://www.wikidata.org/entity/Q4664977,1989-05-14T00:00:00Z
http://www.wikidata.org/entity/Q4897074,1989-05-14T00:00:00Z
http://www.wikidata.org/entity/Q5090800,1989-05-14T00:00:00Z
http://www.wikidata.org/entity/Q5109445,1989-05-14T00:00:00Z
http://www.wikidata.org/entity/Q7500146,1989-05-14T00:00:00Z
http://www.wikidata.org/entity/Q16528505,1989-05-14T00:00:00Z
http://www.wikidata.org/entity/Q1385441,1989-05-13T00:00:00Z
http://www.wikidata.org/entity/Q3576965,1989-05-13T00:00:00Z
http://www.wikidata.org/entity/Q5963893,1989-05-13T00:00:00Z
http://www.wikidata.org/entity/Q6805202,1989-05-13T00:00:00Z
http://www.wikidata.org/entity/Q505965,1989-05-12T00:00:00Z
http://www.wikidata.org/entity/Q7026770,1989-05-12T00:00:00Z
http://www.wikidata.org/entity/Q7504715,1989-05-12T00:00:00Z
http://www.wikidata.org/entity/Q20988045,1989-05-12T00:00:00Z
http://www.wikidata.org/entity/Q562337,1989-05-11T00:00:00Z
http://www.wikidata.org/entity/Q2595791,1989-05-11T00:00:00Z
http://www.wikidata.org/entity/Q4784350,1989-05-11T00:00:00Z
http://www.wikidata.org/entity/Q16200660,1989-05-11T00:00:00Z
http://www.wikidata.org/entity/Q2477470,1989-05-10T00:00:00Z
http://www.wikidata.org/entity/Q4711931,1989-05-10T00:00:00Z
http://www.wikidata.org/entity/Q4828481,1989-05-10T00:00:00Z
http://www.wikidata.org/entity/Q6109783,1989-05-10T00:00:00Z
http://www.wikidata.org/entity/Q6187852,1989-05-10T00:00:00Z
http://www.wikidata.org/entity/Q6778499,1989-05-10T00:00:00Z
http://www.wikidata.org/entity/Q557461,1989-05-09T00:00:00Z
http://www.wikidata.org/entity/Q3334910,1989-05-09T00:00:00Z
http://www.wikidata.org/entity/Q10461649,1989-05-09T00:00:00Z
http://www.wikidata.org/entity/Q12965381,1989-05-09T00:00:00Z
http://www.wikidata.org/entity/Q291466,1989-05-08T00:00:00Z
http://www.wikidata.org/entity/Q1354645,1989-05-08T00:00:00Z
http://www.wikidata.org/entity/Q1574084,1989-05-08T00:00:00Z
http://www.wikidata.org/entity/Q2080923,1989-05-08T00:00:00Z
http://www.wikidata.org/entity/Q3715132,1989-05-08T00:00:00Z
http://www.wikidata.org/entity/Q17386078,1989-05-08T00:00:00Z
http://www.wikidata.org/entity/Q596923,1989-05-07T00:00:00Z
http://www.wikidata.org/entity/Q933172,1989-05-07T00:00:00Z
http://www.wikidata.org/entity/Q1503850,1989-05-07T00:00:00Z
http://www.wikidata.org/entity/Q2051514,1989-05-07T00:00:00Z
http://www.wikidata.org/entity/Q3603348,1989-05-07T00:00:00Z
http://www.wikidata.org/entity/Q4682495,1989-05-07T00:00:00Z
http://www.wikidata.org/entity/Q4725075,1989-05-07T00:00:00Z
http://www.wikidata.org/entity/Q5367897,1989-05-07T00:00:00Z
http://www.wikidata.org/entity/Q7959928,1989-05-07T00:00:00Z
http://www.wikidata.org/entity/Q400094,1989-05-06T00:00:00Z
http://www.wikidata.org/entity/Q2717076,1989-05-06T00:00:00Z
http://www.wikidata.org/entity/Q3616186,1989-05-06T00:00:00Z
http://www.wikidata.org/entity/Q5530870,1989-05-06T00:00:00Z
http://www.wikidata.org/entity/Q2021819,1989-05-05T00:00:00Z
http://www.wikidata.org/entity/Q6844062,1989-05-05T00:00:00Z
http://www.wikidata.org/entity/Q7614971,1989-05-05T00:00:00Z
http://www.wikidata.org/entity/Q354392,1989-05-04T00:00:00Z
http://www.wikidata.org/entity/Q459092,1989-05-04T00:00:00Z
